place_id,name,latitude,longitude,text_review
ChIJQ7RcuPLmaC4R201PYmPiY1Y,Kantin Heri,-6.8786438,107.606654,"Rasa enak, Harga terjangkau, Varian menu banyak, Makanan mahasiswa unpar 👍👌🏻. Makanan nya enak-enak, harga terjangkau dan tempatnya juga nyaman Makanannya enak-enak, banyak pilihan dan tentunya murah,, Ada di online juga ternyata... mantap deh Sukses terus yah... Tempatnya luas. Makananya enak2 banyak menunya. Bersih bgt tempatnya. Makanan nya enak ... komplit ... tmpt nya cozy ... asik buat kumpul2 ..."
ChIJyeYjCvbmaC4RO40HZ14gpjo,Grand Tjokro Premiere Bandung,-6.886319599999999,107.603844,"Cocok untuk liburan keluarga, banyak fasilitas ramah anak. Lokasi di pinggir jalan. Hotel berada di pusat kota, dekat ke ciwalk ataupun PVC, banyak tempat kulineran di sekitar hotel.  Area parkir cukup luas, lobi cukup luas, tersedia welcome drink san snack. Rooftop nya meskipun tidak terlalu luas tapi dimanfaatkan dengan sangat baik untuk area bermain anak.  Fasilitas di rooftop : 1. kolam renang (tidak terlalu besar kalau lagi ramai terlihat sempit, area tepi kolam renangnya juga tidak luas, ada kolam anak dengan 1 seluncuran, dan kolam dewasa yang tidak terlalu dalam) 2. outdoor playground 3. Indoor playground (kalau ini bayar 35k) 4. area penyewaan baju renang dan ban renang 5. area bermain pasir 6. area untuk cooking class (berbayar) 7. area mini zoo (animal feeding, naik kuda berbayar) kalau cuma liat binatang free (binatang nya cukup banyak) 8. mom and baby spa 9. Area tanaman hidroponik 10. Kedai ramen  Sayang room yang didapat gak ada view nya, view tembok hotel jadi kurang oke nih dapat kamarnya. Room tidak terlalu luas tapi bersih dan nyaman. Kamar mandi bersih, area mandi diberi sekat kaca jadinya lebih rapi dan tidak bikin basah kloset nya.  Resto nya besar, pilihan makan untuk breakfast sangat beragam, apa aja ada. Dan enak enak. Padahal nginep di weekday tapi karena masih liburan anak sekolah jadi ramai sekali. Month of visit: April 2023  Hotel yang ramah anak sekali dengan harga yang masih terjangkau (kaya under 1 juta)! Hotelnya besar, nyaman, beberapa spot memang agak terlihat sudah agak lama dan kaya kosong gitu tapi gpp sih. Tidak ada komplain untuk kamar dan lainnya, sarapannya juga cukup enak, ada kids corner dekat ruang makanan jadi kalo bawa anak dan mulai rewel bisa diajak kesitu.  Untuk mini zoonya ada di gedung yg terpisah dengan gedung kamar saya ternyata dan terdapat di lantai 10, unik juga ada mini zoo di lantai 10, bagus sih ada hewan2 yang bisa bwt hiburan anak2 however karena keterbatasan ruangan kali yaa karena di lantai ini ada zoo, playground dan kolam jadi mnrt saya untuk tempat hewan2nya agak bau2 gimana sih tapi masih wajar. Kolam renangnya kecil, ya lumayan bwt main2 biasa. Cocok kalau kesini dan bawa anak kecil dan budget tidak terlalu mahal. harusnya ini hotel bintang 2 aja bukan bintang 4  1. extra bed katanya udah ada dikamar, pas di kamar ternyata gak ada. kudu telp lg, pas di telp di tanya udah bayar? buset, kalo gak ngapain kita telpon? udah gitu sopan ga nanya udah bayar belom, padahal pihak hotel yg blg udh tersedia pdhl belom  2. kain keset setelah room service tidak diberikan lagi, harus minta2 dulu masa, jadi hotel ga inisiatif banget? itu bare minimum loh  3. hotel kids friendly tapi; gak ada baby crib gak sediain ember buat mandi bayi kalo cuman playground sm mini zoo, dimana2 juga ada  4. breakfast nya sangat2 B aja, bahkan C. ga ada yang enak. paling omelette nya aja yg enak  5. pas di anterin extra bed, minta sekalian handuk malah suruh telpon lagi aja. males banget, padahal kita udah kasih tips. di hotel lain ga pernah saya dapet experience kayak gini.  6. hotel mah dimana2 bisa early check in. ini mah malah late check in. jam 2.30 baru bisa check in, rugi stgh jam, giliran org mau late checkout ga bisa lansung keitung utk next day nya. kapitalis sekali  7. lantai kamar mandi kayak gapernah disikat. banyak kotoran2 yang ikut ke angkat pas mandi  8. air kolam renang? gausah di tanya. jorok banget  pikir2 lagi ya kalau mau stay disini, masih banyak hotel lain yg pelayanan dan fasilitasnya lebih baik dan harganya juga bersaing Saya dan keluarga menginap 3 malam, dari tanggal 21 des - 24 des di lantai 3 north building. 1. Tempat parkir sempit, tapi untung nya ada servis vallet, geratis dan pelayanannya sangat memuaskan. 2. Resepsionis sangat membantu dan bergerak sangat cepat. 3. Kamar lumayan besar, ac dingin, tapi kebersihannya sedikit kurang karena ketika kami masuk masih ada bekas tissue dan sandal dari pengguna sebelumnya. Tapi room servisnya sangat membantu. 4. Kolam renang nya dingin dan satu lantai dengan tempat atraksi lainnya (seperti memberi makan hewan) jadi pada saat kami ingin berenang sudah penuh dengan orang² yang duduk menemani anak² mereka melakukan interaksi dengan hewan sehingga tidak ada lagi kursi atau tempat untuk kami menaruh handuk/pakaian ganti. 5. Sarapan pagi lumayan enak dan banyak pilihan, hanya saja selama 3 hari kami mendapatkan sarapan yang sama tanpa ada pergantiaan menu, jadi sedikit membosankan. Dari sebegitu banyaknya menu paling hanya 4-5 menu yang di ganti, sisanya seperti nasi uduk, bihun goreng, tempe oreg, lumpia goreng, mantau, batagor, serabi dll adalah menu wajib selama 3 hari itu. Dan sedikit pilihan daging hanya dipojokan seperti ayam panggang saja. Kami tidak melihat menu seperti daging sapi dll.  Semoga penilaian saya dapat membantu perbaikan kinerja Anda Helpful and nice staffs. Lokasi memang strategis di daerah Cihampelas, hanya karena Bandung banyak dilewati satu arah, jadi akan menemukan beberapa titik kemacetan untuk menuju dan dari hotel ini.  Fasilitas hotel cukup lengkap, ada kolam renang, gym, hingga mini zoo, hanya apabila kesini di hari libur sekolah siap - siap akan penuh, karena tidak terlalu besar.  Untuk gym cukup proper fasilitas dan alat nya, area outdoornya bisa dilakukan aktivitas seperti yoga pagi atau foto gathering.  Untuk sarapan banyak varian dan cukup lengkap!. Selain buffet ada stall Indonesian (batagor, bakso, soto ayam, bubur kacang hijau), Japanese (sushi), Chinese (live mie goreng), Western (pasta), Middle Eastern (roti prata dan canai kari ayam), dan aneka pastry (crepes, roti, kue, ice cream). Yang menarik di stall Indonesian terdapat live Indomie goreng dan rebus."
ChIJ-bgD2sbmaC4R9nG-ElvLTwU,The Cipaku Garden Hotel,-6.8602997,107.6008182,"Suasananya asri serasa di tengah hutan. Sarananya juga lengkap. Makan juga oke, hanya saja lokasi kolam renang beda kawasan (beda pintu masuk dengan hotel), dan dampak pandemi masih berasa kondisi tampak luar beberapa bangunan seperti tidak terawat. Tempat nya. Nyaman bersih, asri dan sejuk. Kmr nya jg lumayan enak. Rapi dan bersih. Pelayanan ok. Tp air panas. Bwt mandi. Kurang bgs. Masalah nya harus menunggu. Dlu. Sekitar 10.mnt-15.mnt. bru bisa. D pake. Itu ajh sih. Bwt pengalaman saya. Poko nya ok  deh. Mantap. Tempatnya bagus, Kamarnya keren, Plus Pegawainya namanya Pak Jon (Ika Saepudin) ddk Sangat Luarbiasa sudah memberikan pelayanan +6. pak jon sudah memberikan rasa haru untuk kita Semua Semalam di room grand deluxe k1.. Overall sangat memuaskan, mungkin bangunan perlu penyegaran agar lebih menarik&baik, breakfast mantaaff, suasana alamnya dapet banget..  office staff yang bertugas tadi malam, terimakasih banyak untuk jasanya menemukan dan menginfokan dompet ortu yg kbtulan terjatuh dihotel tanpa  kami sadari sebelumnya..  dikembalikan utuh tanpa kurang satu hal pun.. semoga allah swt membalas dengan beribu kebaikan berlipat, khususnya staff terkait dan management hotel keseluruhan .. aamiin yra.. Untuk kamarnya bersih nyaman tapi klo yg mau sewa 1 unit mesti dipastikan lg tempatnya krn ada yg ada bedthub nya ada yg nggk ada yg pengap jg kamarnya banyak tangga air panas di kamar mandi kurang kerasa hehe , makanannya enak2 mantul, dideket resto ada halamannya luas bisa main bola disediain jg properti kaya bakiak,egrang,bola seru bawa anak2 ,kolamnya airnya dingin bingin ada 1 yg anget tapi nggk anget kuku  tapi krn disana dingin jdi nggk kerasa angetnya semoga kedepannya kolam nya airnya hangat ke panas jadi asik sambil berendam , stafnya ramah2 prokes sekali"
ChIJHY-eprzmaC4Rbw9RehsHG5U,Warung Nasi Mbak Sela,-6.8625057,107.5870491,"Warung nasi termurah dan terenak di gegerkalong,cocok untuk lidah dan kantong mahasiswa Lengkap menu makananya, bersih tempatnya serta ramah pemiliknya. toko sudah tutup toko nya dimana?? Enak"
ChIJqT0OS5TmaC4RljRCpV4diF0,Surabi Imut,-6.8684875,107.5922373,"Berlokasi di kawasan Setiabudi, Bandung; meskipun berjejer dengan bangunan besar dan tinggi, tempat ini tetap mudah ditemukan. Bangunan imut dan nostalgis mengundang mata dan terasa seperti oase di tengah megah mewah modernitas. Meskipun mungil, pembeli datang silih berganti dan tidak perlu mengantri lama ketika membeli serabi di sini. Pilihan surabi ada banyak. Manis dan asin semua menggoda iman makan. Dihidangkan fresh from the oven membuat pengunjung rela meskipun harus menunggu beberapa waktu. Kisaran harga yang masuk akal sebanding dengan kualitas yang disajikan. Semuanya tersaji dalam piringan mungil. Terdapat pula menu minum yang standar namun bisa jadi pendamping surabi yang cocok. Jika menginginkan untuk menggunakan surabi ini sebagai menu utama makan malam, pengunjung bisa memilih menu dengan telur, kornet, atau sosis sebagai bahan topping. Isian tersebut bisa dicampur lagi dengan keju amaupun tanpa keju. Untuk menu manis, takaran gula pas sehingga tidak membuat eneg. Apabila menginginkan sebagai oleh-oleh, surabi ini bisa tahan sampai keesokan harinya (khusus untuk yang manis bisa sampai esok hari kala sore). Namun, akan lebih nikmat bila disantap di tempat, bukan? Meskipun buka hingga larut malam, rasa yang disajikan tidak berkurang dan tetap sama nikmatnya dengan ketika menyantap surabi ini dari waktu buka. Salah satu kuliner yang wajib coba. Letaknya disebelah kanan kalau dari arah pvj..harga surabinya berkisar 7ribuan, paling enak yang pisang keju susu, pisangnya full, manis, bercampur keju meleleh, surabinya jg gendut dan lembut..maknyuussss..buka jam 1 siang tapi biasanya surabi baru bisa dipesan jam setengah 2 siang Mantap surabi dureennya......maknyus,yg oncomnya kurang pedas dikit lagee aja makanannya enak semua..harga terjangkau..tempatnya asyik buat nongkrong Surabi yang terkenal dengan aneka rasanya. Sudah lama dan dikenal oleh masyarakat luar kota Bandung. Pembuatan dengan cara tradisional menggunakan tungku api menambah nikmat surabinya. Buka dari sore sampai larut malam. Selalu menjadi tempat nongkrong terfavorit di sabtu malam. Tempat mudah di temukan karena ada di jalir utama Setiabudhi, tersedi parkir. Enjoy!"
ChIJVVVVFb7maC4R4Y5C6Eghmco,Ramen 38 Sanpachi,-6.8795092,107.596455,"Penasaran nyobain ramen disini setelah denger orang lainyang nyoba duluan. Banyak pilihan ramennya, kuahnya banyak pilihannya, toppingnya juga. Disini makanannya non halal. Tekstur ramennya empuk, rasa kuahnya juga enak. Harganya bisa dibilang agak mahal, tapi sebanding sama porsi dan rasanya. Tempatnya juga cukup luas, bersih, dan nyaman, ada tempat non smoking dam smoking nya juga Semuanya enak enak, tempatnya nyaman, sedia non halal juga disini. Mienya keriting empuk, kuahnya kental semua dam kaya rasa. Juaranya sih saya suka yang jigoku ramen, tapi lebih prefer yang gak pedesnya sih, namun yang pedesnya level 2 pun masih nikmat dan bukan pedes yang bikin hahehoh. Gomakara ramen nya juga enak kalo mau yg rasa sesame bis ini. Tempura moriawase nya ok aja sih. Pelayanan juga termasuk cepet dan ramah. Tempat makan ramen yang mantap dan sangat direkomendasikan. Kaldu ramennya maknyus.... Belum diracik dengan tambahan lainnya, sudah terasa sekali kaldunya. Pencari cita rasa Jepang paling (mendekati) otentik, wajib mencoba. Lokasi strategis, sedikit ke arah atas dari Mal Paris Van Java. RAMEN TER ENAK DI BANDUNG klo menurut aku hahahaha cuma sorry... ini mengandung babi, jadi hanya sebagian orang yang bisa mengkonsumsi 🙊 bener deh... daging babi nya lembut dan gurih. Wahhhh gyoza nya mantap 👍🏼👍🏼 buat yang bisa makan babi, wajib coba ini... 🥰🥰 Tempatnya kecil tapi ramennya enak banget, gyoza nya juga enak, harga agak mahal tapi untuk makanan non halal ya worth it lah."
ChIJrWMTEZjmaC4RF3vvO1S1tL0,Kedai Timbel Gerlong,-6.868274299999999,107.5851323,"Menu makanannya standar, tidak istimewa tapi cukup enak..untuk minuman jus jeruknya menurut saya enak.. Pelayan nya hanya 1 orang, makanan yang saya pesan rawon kurang enak, tapi sotonya lumayan enak dan nasi Tutug oncom juga lumayan, memu lumayan lengkap dan murah Tempatnya biasa saja ya, seperti tidak terawat. Tapi makanannya cukup enak, porsi mengenyangkan dan harganya juga terjangkau. Ada wifinya juga. Parkir luas, bisa parkir di area hotel sebelahnya. Seandainya dipoles lebih baik lagi penampilan restonya mungkin bisa lebih ramai dan laris. Keren Hokben SETIABUDI lebaran pertama buka jadi menunya bosen kalo makan gak kupat dan opor terus pagi smpe malem.. Makanannya enak mantap, harga ok , pelayanan jg ok. Pesan tutug oncom , ayam bakar, dan ayam gorengnya tdk kecewa, mantap."
ChIJr2ERfpTmaC4Rh5L31g4e5yU,Rotiku,-6.872885399999999,107.5950989,"Cocok untuk spot makan pagi bersama keluarga saat weekend. Pada dasarnya menjual produk-produk bakery tapi digabungkan dengan konsep pujasera, disediakan tempat makan untuk beberapa jongko penjual makanan. Pesan makanan via satu pintu dan bayar ke 1 kasir. Meja makan cukup banyak tersedia dan bisa digabungkan beberapa meja jadi satu untuk keluarga besar. Pilihan menu cukup beragam dan rasanya cukup enak dengan harga yang kompetitif. Menu roti jadi andalan, tapi menu-lain tak kalah menarik untuk dicoba. Parkir mobil tersedia bisa sekitar 5-6 mobil berbayar ke tukang parkir. Roti susu nya enak banget. Udah jarang nemuin roti kayak gini. Suasana nya enak pula, anginnya sepoy padahal lagi terik. Pesen gudeg dan rawon juga sekalian makan siang, lumayan enak. Minuman wedang uwuh dan jahe nya juga ga kaleng-kaleng. Jajanan lawas nya pun ada disana serta reasonable price juga. First impression yang menyenangkan, tentu akan kembali. Untuk breakfast dan lunch ok...roti dan kue2nya lumayan lengkap. Ada nasi gudeg,soto sulung, dimsum, lontong kari dll. Toko roti yang risolesnya juaraaaa gak ada lawan pokoknya. Lewat lah semua risol2 kekinian, ini paling mantep. Kulit tipis isian melimpah. Favorit yang ragout dan smoked beef 👍🏼 Harus coba.. Oh ya disini juga bisa makan makanan berat sampai dessert loh karena ada banyak beragam stand makanan juga. Parkir luas. Di sekitar Rotiku ada banyak pilihan makanan Indonesia yg bs dimakan di Rotiku. Kue dan rotinya lengkap dan enak. Mau nyari kue bolu2an sampe kue ultah juga ada.  Jajanan pasar juga ada. Enak dan fresh. Ini yg difoto kupat tahu yah, rotinya ga kefoto 😂"
ChIJQ7RcuPLmaC4RK2RdxFaB0rY,Sate Tegal Marem,-6.874872499999999,107.5966101,"Sate kambing nya empuk, gule nya enak, kambing guling nya enak, cuma agak kurang empuk untuk anak2, nasi putih kurang pulen, pelayanan cukup cepat, harga sepadan dengan kualitas, tempat makan nya nyaman, tempat parkir agak kecil, tapi tukang parkir nya oke Sate kambingnya lembut, tongsengnya enak. Sate buntelnya beda rasanya dengan sate buntel khas Solo (kurang sesuai selera saya). Di meja tidak disediakan kecap dll jadi kalau kurang harus minta. Pelayanan ramah Tempatnya jadul syekalii.. Tapi makanan enaak. Terutama sate.nya . Sate mbeekk.. Pasukan darah rendah, mari merapaat... Tempatnya nyaman, pelayanan ramah, dengan harga yang bersaing. Karyawan ga bener!!!! Dapet orderan shope pas udh nyampe costumer orderan salahhh padahal sebelum berangkat udah nanya dulu sesuai atau engga!!!! Bikin habis waktu sama tenaga aja!!!!"
ChIJf4PIqJbmaC4RD50feoBG7QA,Batagor Bandung,-6.871732300000001,107.5916144,"Biasa aja  "
ChIJDURVGfTmaC4RoGci6qRJHso,Kafe Ndeso,-6.867742099999999,107.5936819,"Nah ini warung surabi yg tempatnya ebak buat nongkrong sama temen atau sama keluarga . Tempatnya tuh berjuasa kayu kayu gitu kan , dan suka ada akustikannya gitu . Surabi nya endolitaaa buat yg suka manis atau asin banyak banget varian rasa nya. Tapi sayang harganya mahal mahal apalagi untuk ukuran minumannya lebih mahal dri temoat lain dan cemilannya juga mahal mahal,sayang bgt sih :( coba klo standar kayak tempat lain gitu pasti betah deh disana  . Dulu suka makan disini, nyaman dan ga terlalu rame. Tapi sekarang banyak kecoa seliweran >. Untuk serabi nya rasa nya kurang. Serabi nya pun gosong bawah nya Jus alpukat nya jg kurang  gula nya kebanyakan ya buat nongkrong..ngopi. nyemil surabi..enak kok.. deket setiabudhi enhaii Enak untuk sans ,ada live musik nya"
ChIJf4PIqJbmaC4Ry1lUvGCYdsE,B' Leaf Cafe,-6.8668044,107.5930029,"Pelayanan ramah.. Sarapan nya kumplit.. Apa aja ada.. Mantaap.. Puaaaas Adem tempat nya. Berlokasi di dalam gedung Pusat oleh2 kartika sari, menu cukup lengkap dan rasanya lumayan Makanannya enak bgt aplg pake topping keju melt 😋😋😋😋 makanan nya aneh kalo menurut aku, pelayanan sih bagus,"
ChIJX9K5Ue7maC4R_BENJdWPvz8,Resto & Cafe Concordia,-6.8669604,107.6091398,"Weekend seru di Bumi Sangkuriang, nikmati kolam renang dan resto concordia yang nyaman dan dibuka lesehan digarden Makanan dan pelayanan yang ramah dengan harga yang terjangkau. Enak tmpt nya ..dingin Suasana resort zaman kolonial dgn citarasa khas utk nostalgia Rasa makanannya lumayan enak"
ChIJZzREh77maC4RtGXG_xM0KLQ,Oseng Mercon Setiabudi,-6.8649872,107.5942975,"Sayang banget tempatnya sepi. Padahal makanan enak banget. Ayamnya empuk, oseng kangkung mantap, pokoknya best experience makan makanan di sini!!! Pas pertama kirain bakal mahal nih untuk harganya tapi setelah pesan beberapa menu ternyata harganya sangat terjangkau, selain itu menu yang disediakan cukup banyak dan beragam. Untuk masalah rasa dan harga sudah tidak perlu diragukan lagi. Jalanan di depan ramai banget tapi rumah makannya sepi banget setelah hari Harga nya murah, rasa lumayan lah, kirain dgn nama mercon bakal pedes banget, tau nya engga, masih standar pedes cenderung manis. Tempat enak jg, tapi kl jam makan, berisik apalagi di lantai atas, selalu penuh, kelompok2 mahasiswa yg enggan beranjak... Ayam kremes nya enak, mendoan nya jg, tahu mercon jg enak. Sy bisa ngeborong makanan Krn hrg mahasiswa Parkiran motor mobil cukup lah, bersatu sama bank, dan toko2 yg ada disitu, agak sulit kl roda 4 Kurang nyaman, kl lagi makan datang pengamen. Kenapa di bolehin masuk ? Aq suka welcome snack nya.. kerupuk nya enak... pedes banget.. dari dulu suka iga bakar nya.. tapi sering keabisan.. untung kemarin kebagian.. iga nya yg small juga gede.. gak kalah sama yg ukuran extra large..hehe..  tempat nya cocok buat makan bareng keluarga.."
ChIJHz7DUb7maC4RhJ_Okfo6m6c,RM Panorama,-6.8650843,107.5944065,"Bumbunya sangat berasa. Enak & Dine in Porsinya banyak banget 😍👍🏿 Walaupun rasanya ngga seperti Padang asli sederhana tp miriplah , dan yang terpenting harganya gaes sangat miring .Harga warteg rasa Padang sederhana mantap . Makanannya Enak, bersih dan pelayanan ramah... Gak pernah gagal beli makanan di sini, lapar sirna dg seketika Ramah, tp air minum nya kepanasan wkwk, nanti minta aga dingin aja airnya Porsinya banyak banget, enak, harga standar"
ChIJe_M8ipXmaC4Ray-U92LRv-0,Ngopi Doeloe,-6.8669791,107.5936966,"+: > tempatnya ada di lantai 2 atau masih dibisa dibilang lantai 1 yah krn bagian bawah adalah tempat parkir. > ada 2 spot di indoor atau outdoor tapi keduanya sih sama2 area merokok > harga kompetitif > variasi makanan dan minuman cukup banyak ada steak, mie, nasi, makanan ringan, pilihan kopi, teh, jus, dan sebagainya. > rasa makanannya ternyata cukup enak loh! Apalagi yg tongseng sapi, disajikan panas jadi nikmat. Utk menu soto betawinya juga enak, dan mie gila nya wow pedas. Utk menu rawon 50 50 rasanya krn agak kurang kluwaknya. > staff nya ramah ramah > toiletnya yah cukup bersih, utk wastafelnya lucu estetik bisa buat latar foto. > di beberapa kursi tersedia colokan jadi cukup memudahkan konsumen kalo mau nge charge hp, laptop atau powerbank.  -: > tempat parkirnya terlalu kecil sih jadi agak susah kalo mau bawa mobil kesana. Lebih baik naik motor saja. Tempat ngopi yang nyaman, apalagi untuk sekadar nongkrong dan mengerjakan tugas. Tempat ngopinya ada di lantai dua karena lantai satu digunakan sebagai tempat parkir dan musalla. Musiknya diputar tidak sampai mengganggu pengunjung. Paling enak dikunjungi di sore ke malam hari sambil lihat kemacetan areal Setiabudi. Hehehe. Harganya tidak terlalu bersahabat dengan kantong mahasiswa. Saya mencoba Capuccino, tapi tidak terlalu suka dengan rasanya (soal selera saja). Lebih suka dengan kopi sebelahnya. Jika Anda sedang berada di Kota Bandung dan ingin menikmati kopi di tempat yang nyaman dan apik, datanglah ke Ngopi Doeloe Setia Budi. Selain pelayanannya menarik, cemilannya juga bikin lidah kita terus menari. Tempatnya strategis, harga murah dan wifinya kenceng. Cocok untuk kerja dan nongkrong bersama kolega. Mujitonya ok, ada es kopi susu. Makanan juga cukup beragam, atau hanya pilih untuk cemilan juga ok. Buat yg suka nongkrong sampe tengah malam bisa, atau yang mau kerjakan tugas kuliah atau kantor juga bisa jadi pilihan, parkir cukup tersedia. Area merokok juga tersedia dan nyaman tidak ganggu yang non smoking. Ruang dengan udara cuaca Bandung banget. [IG @mywellcafe]"
ChIJo4mliZXmaC4R90cMwwUf7WA,Dapoer Ndeso Setiabudi,-6.867065699999999,107.5937026,"Suasananya oke, mendukung bgt ya, ada livee music nya juga, cocok bgt buat santai brg teman pasangan & keluarga, menu surabinya lengkap bgt, selain itu ada makanan berat nya juga, cuman yg kurang cocok dg harga makanan berat & minumannya saja yg ""too expensive"" sih menurutku.. Tempat oke, parkir bisa di pinggir jalan. Makanan oke tapi agak pricy. Musiknya terlalu kenceng sampe gbs ngobrol. Overall OK. udah lama ga ke warung surabi  ini, pas mampir lagi ternyata  banyak berubah tempat nyaman banget buat nongkrong sama temen"" dah lah rekomen banget tempatnya buat anak muda apalagi ada live musiknya.buat pelayananya juga  ramah,,,dan masih seperti dulu buka 24 jam menarik enak buat nongkrong dan cocok juga buat kumpul sama keluarga , nunggu lama karna antri tapi gapapa karna ada live music juga sihh, jalan-jalan malam di Setiabudi mampir ke waroeng Soerabi dapeor ndeso nyobain makan surabi ternyata banyak variannya sampai 175 menu surabi... tempatnya jg enak buat nongkrong apalagi ad live musik...pokoknya rekomend buat tempat nongkrong bareng"
ChIJwbjTi5XmaC4RDrwD6MiylQc,Waroong Kai,-6.867123,107.59378,"Kemalaman cari tempat makan yg enak. Dapet disini, waroong KAI ( artinya kayu dalam bahasa Sunda ). Tempatnya enak, semua kursi dari kayu. Makanan enak, nasi goreng, surabi, enak2. Harga murah. Pas kesini ada live musik yg menyenangkan, jadi nambah asik nongkrongnya. Parkirnya di pinggir jalan. Kalo mobil di seberangnya, kalo motor bisa pas di depan warung. Toilet ada di atas, pake tangga yg menurut saya ngeri, harus hati2 aja. Tempat asik, unik dengan konsep laut atau pantai, keren, kece, pelayanannya bagus, ramah, terus musiknya yg di puter itu khas bgt, jd laģu ĺagunya itu pasti accoustic cover gitu,, keren deh. Recomended bgt buat para gengs yg demen ngumpul. Akan jd salah satu tempat yg aku jadikan pilihan untuk nongkrong di lain waktu. Buat nyekripsi jg bisa bikin mood jd bagus. Minusnya aku agak sedikit parno sama tangganya yg memiliki pijakan kaki sempit dan gak rata. Sama satu lagi, yaitu kamar mandinya, mungkin ini bukan masalah bagi kbanyakan org tapi aku agak kurang suka sama kamar mandi yg gak ramah lingkungan, ada kran yg gak bisa brenti tetesan airnya, saat aku coba cari cara matiinnya tetep ga bisa. Dan akhirnya aku minta salah satu pegawainya untuk matiin kran itu.  Over all it's good● bintang 5 untuk tempat ini 😎 pelayan ga ramah, beli sosis langsung kaya di lempar. lagi pesen liat menu langsung disamperin pelayan bilang sambil ketus ""biar saya aja yang nulis"" padahal masih pilih makanan. dan kita baru aja duduk Pesen surabi ayam dikasih surabi baso 🙃 harganya juga ga begitu murah dibanding warung surabi yang sebelah-sebelahnya Warung ini memiliki banyak varian di menunya. Ada seblak, surabi, dll. Wcnya bersih. Recommend banget lah buat kamu yg mau rest di daerah setia budi."
ChIJcXuClJXmaC4RQG0vuvX-ezU,Pizza Hut Delivery - PHD Indonesia,-6.8680872,107.5934399,"Overall makanan enak karena kualitasnya dijaga, sayangnya no wifi jadi bawaannya pengen cepat pergi Lokasi di Setiabudi yg dekat dengan UPI  Pelayanan cepat dan skrg pembelian online lewat hp  Jadi kita scan barcode lalu masuk web dan pesan lalu bayar (dibantu oleh pegawainya)  Banyak pilihan dan tidak perlu menunggu lama juga  Rasanya seperti pizza HUT lainnya Lokasi yang sangat strategis karena dekat dengan kampus perkuliahan, harga yang sangat terjangkau karena merupakan ""pizza hut delivery"", pelayanan yang ramah dan cepat. ""pizza hut delivery"" yang berada di jl.Setia Budi ini, atau biasa di singkat""PHD Setia Budi"" di dirikan pada tahun 2012, dan masih ada hingga saat ini, bagi kalian yang ingin membeli dapat memesan lewat online shop ataupun langsung mendatangi tempat ini... Jadi langsung aja kalian untuk memesan pizza di tempat ini... Terimakasih.... Dsini pelayanan nya ramah,terima kasih sudah menghargai para customer,tempat nya cukup bersih dan cukup utk makan dine in,wc nya jg cukup bersih,as you know klo phd biasanya utk take out or delivery,utk makanan nya jgn ditanya as pizza hut standard,tetap pertahankan pelayanan nya yg baik Pegawainya ramah.. Nunggu pizza nya juga gak terlalu lama. Tempatnya enak buat nunggu & foto-foto. Hihi"
ChIJO5_2ylLmaC4RkjH5tBG7KWc,Baso Aci Ganteng Gerlong,-6.8637597,107.5897195,"Pertama kali saya makan baso aci.. so far penilaian saya. Mungkin kuahnya agak mirip seblak tapi isinya ada bakso yang terbuat dari aci atau sagu ditambah dengan kerupuk ikan dan pilus.. untuk yang bemasalah dengan gigi mungkin saya rekomendasikan untuk tidak memakai pilusnya. It just my opinion.. overall tempatnya bersih dan lumayan cozy dengan balutan interior berwarna orange. Soo untuk yang penasaran coba aja kesini.. Pas saya order dikasih kuah yang dingin, jadi ga ada sensai tiup-tiup. Kuah dingin jadi berpengaruh ke baso, batagor, sampai pilus semua jadi alot. Pilus banyak banget sampai pegel ngunyah 😷. Baso aci ganteng memang tidak diragukan lagi.  Cabangnya sudah banyak.  Enak dimakan apalagi dikala hujan dan dinginnya kota bandung. Mantap. Maaf fotonya saat sudah habis 😁 Pelayanan sangat buruk Saya pesen online main rubah tanpa konfirmasi terlebih dahulu Rasa lumayan enak, lebih enak lagi kalo ditambahin bakso sapi benerannya. tamba mantep deh!"
ChIJZ7aeuJXmaC4Ry9wT3-6vwcg,Ketan House,-6.868657099999999,107.5934232,"Super sekalie    "
ChIJzeWGXrzmaC4RCC5mHC8TClU,angkringan KODRIGER. (BAKSO CEPOT & CAFE),-6.863523299999999,107.5892381,"Makan 1x d tempat ini Baksonya empuk Tp asinnya ga nahan Mgkn krn lidah trbiasa masakan jawa jd krg bsa toleransi Untuk makanannya enak dan kenyang, juga harganya cukup terjangkau. Hanya saja pelayanan pengantaran makanannya yang cukup lama, apabila banyak orang sekaligus. Baso nya enk tmptnya jg nyaman bisa santai Tempat lesehan di lt.2 ..Mantap.. Nyaman.. 😁😁 Bakso dan mie ayam nya enak rasanya"
ChIJNT8WD5bmaC4R08kbEC_jKvw,Breakfast Sibolang Khas Cianjur,-6.8678932,107.5914717,enak
ChIJ79z3jbzmaC4Rm1_tdlIWSGU,Bakar_bakaran,-6.8631308,107.588243,"Makanannya enak kuah tomyamnya mantap. Harga sangat bersahabat. Mantab bgt deh Harganya terjangkau, ada lesehan di lantai atas. Tapi parkirnya kurang .. 👍 Suki nya rekomended 👍 Variasi menu nya, harganya juga terjangkau, bisa makan ditempat Hrga pas di kantong, pelayanan bagus"
